root - INFO - [2023-10-02 14:49:45] Epoch [1/40] Batch [2351/4839] loss : 0.7326, loss_l1 : 0.5467, loss_l2 : 0.9184
root - INFO - [2023-10-02 14:49:57] Epoch [1/40] Batch [2401/4839] loss : 0.7324, loss_l1 : 0.5466, loss_l2 : 0.9182
root - INFO - [2023-10-02 14:50:08] Epoch [1/40] Batch [2451/4839] loss : 0.7326, loss_l1 : 0.5467, loss_l2 : 0.9185
root - INFO - [2023-10-02 14:50:27] Epoch [1/40] Batch [2501/4839] loss : 0.7326, loss_l1 : 0.5467, loss_l2 : 0.9185
root - INFO - [2023-10-02 14:50:41] Epoch [1/40] Batch [2551/4839] loss : 0.7326, loss_l1 : 0.5467, loss_l2 : 0.9185
root - INFO - [2023-10-02 14:50:51] Epoch [1/40] Batch [2601/4839] loss : 0.7329, loss_l1 : 0.5469, loss_l2 : 0.9188
root - INFO - [2023-10-02 14:51:00] Epoch [1/40] Batch [2651/4839] loss : 0.7327, loss_l1 : 0.5468, loss_l2 : 0.9187
root - INFO - [2023-10-02 14:51:10] Epoch [1/40] Batch [2701/4839] loss : 0.7331, loss_l1 : 0.5470, loss_l2 : 0.9193
root - INFO - [2023-10-02 14:51:19] Epoch [1/40] Batch [2751/4839] loss : 0.7331, loss_l1 : 0.5470, loss_l2 : 0.9191
root - INFO - [2023-10-02 14:51:30] Epoch [1/40] Batch [2801/4839] loss : 0.7329, loss_l1 : 0.5469, loss_l2 : 0.9189
root - INFO - [2023-10-02 14:51:42] Epoch [1/40] Batch [2851/4839] loss : 0.7331, loss_l1 : 0.5469, loss_l2 : 0.9192
root - INFO - [2023-10-02 14:52:00] Epoch [1/40] Batch [2901/4839] loss : 0.7333, loss_l1 : 0.5470, loss_l2 : 0.9195
root - INFO - [2023-10-02 14:52:11] Epoch [1/40] Batch [2951/4839] loss : 0.7332, loss_l1 : 0.5470, loss_l2 : 0.9194
root - INFO - [2023-10-02 14:52:19] Epoch [1/40] Batch [3001/4839] loss : 0.7328, loss_l1 : 0.5468, loss_l2 : 0.9188
root - INFO - [2023-10-02 14:52:30] Epoch [1/40] Batch [3051/4839] loss : 0.7328, loss_l1 : 0.5467, loss_l2 : 0.9188
root - INFO - [2023-10-02 14:52:41] Epoch [1/40] Batch [3101/4839] loss : 0.7325, loss_l1 : 0.5466, loss_l2 : 0.9185
